ID,owner_age,personal_income,business_expenses,business_turnover,business_age_years,Target,savings_and_assets,debt_and_repayment,res_to_shocks,access_to_cred
ID_8CYOTW,53.0,1000.0,1600.0,3800.0,24.0,Medium,44.554,48.77100000000001,66.99000000000001,35.157
ID_UJTEXY,53.0,150000.0,50000.0,5000.0,21.0,Low,24.732,45.654,80.69200000000001,33.285
ID_4L2382,35.0,24.0,,,3.0,Medium,22.278,34.896,120.31500000000001,34.221
ID_B4JGRX,27.0,150.0,550.0,700.0,3.0,Medium,29.186999999999998,33.489,115.53200000000001,33.285
ID_6AZ8YG,54.0,600.0,400.0,1000.0,4.0,Low,20.513,35.196000000000005,79.56400000000001,22.502
ID_Y595CP,35.0,900.0,1000.0,2500.0,1.0,Medium,44.554,33.489,115.53200000000001,33.285
ID_35I080,22.0,120000.0,150000.0,420000.0,3.0,Low,23.512,48.77100000000001,80.69200000000001,33.285
ID_0NT95O,30.0,5000.0,150.0,4500.0,1.0,Medium,20.513,34.536,79.56400000000001,22.502
ID_Z85461,68.0,460000.0,700000.0,2000000.0,12.0,Low,30.299,45.63400000000001,80.69200000000001,35.157
ID_6VKXNM,42.0,150.0,360.0,1800.0,15.0,Medium,22.278,34.216,66.99000000000001,34.221
ID_0TIJ7K,26.0,2000.0,500.0,2500.0,2.0,Medium,17.392,35.196000000000005,79.218,22.502
ID_KHE9I0,60.0,1000.0,1000.0,4000.0,3.0,Low,39.646,48.77100000000001,115.53200000000001,33.285
ID_0QEQQA,21.0,25.0,360.0,240.0,1.0,Low,21.058,34.896,115.53200000000001,34.221
ID_WZUACZ,46.0,100.0,100.0,200.0,3.0,Low,20.513,39.45,80.07600000000001,23.438
ID_HPOORN,36.0,600000.0,300000.0,480000.0,10.0,Low,24.732,37.818000000000005,80.69200000000001,35.157
ID_OEWZWD,43.0,100.0,3600.0,4800.0,1.0,Medium,38.979,39.81,66.99000000000001,34.221
ID_4ED6LO,76.0,900.0,97.0,97.0,1.0,Low,20.513,34.536,78.54,23.438
ID_RUM2LH,56.0,2000.0,350.0,500.0,2.0,Low,27.853,48.77100000000001,114.674,35.157
ID_0PGXC0,36.0,350000.0,480000.0,680000.0,12.0,Low,30.299,54.81,81.20400000000001,33.285
ID_TIS5NT,42.0,50000.0,93000.0,7300000.0,20.0,Medium,24.732,37.158,81.20400000000001,11.719
ID_9ZJBME,45.0,40000.0,15000.0,15000.0,4.0,Low,24.732,46.31400000000001,80.69200000000001,35.157
ID_QKV0N4,32.0,3000.0,200.0,10000.0,4.0,Low,20.513,34.536,79.56400000000001,22.502
ID_NY6V9M,50.0,1000.0,4800.0,9000.0,15.0,Low,38.979,34.216,115.02000000000001,34.221
ID_L2XOIO,63.0,1700.0,450.0,70.0,6.0,Medium,38.987,39.4,66.47800000000001,35.157
ID_9L879D,29.0,200.0,1440.0,4800.0,3.0,Low,32.192,34.896,115.02000000000001,34.221
ID_J9A3Y3,26.0,1000.0,1500.0,3000.0,3.0,Low,39.646,41.400000000000006,115.02000000000001,33.285
ID_7XW69H,42.0,5000.0,400.0,600.0,2.0,Medium,34.095,40.08,66.132,33.285
ID_4DGG9W,30.0,150.0,600.0,2900.0,18.0,Low,38.979,34.896,115.02000000000001,33.285
ID_TUV2RT,38.0,250.0,2400.0,5400.0,3.0,Low,38.979,34.216,144.586,33.285
ID_74OHL5,35.0,1080.0,450.0,430.0,1.0,Low,20.513,34.536,79.73,22.502
ID_NNV9IB,30.0,2500.0,4000.0,8000.0,3.0,Low,22.945,48.576,115.02000000000001,33.285
ID_OTOOK1,34.0,210.0,1140.0,2520.0,6.0,Low,22.278,34.896,139.291,34.221
ID_C7SYR7,31.0,97.0,1500.0,97.0,0.0,Medium,11.15,34.536,79.218,22.502
ID_NJ53TI,47.0,3700000.0,20000000.0,38400000.0,,Low,19.823999999999998,44.974000000000004,80.69200000000001,33.285
ID_CQ99CH,30.0,300.0,333.0,400.0,1.0,Low,27.853,48.431000000000004,115.02000000000001,35.157
ID_MMIHHJ,40.0,60.0,1800.0,9000.0,4.0,Medium,38.979,34.216,71.77300000000001,34.221
ID_X8POK0,35.0,1440.0,,,5.0,Low,37.759,34.896,119.60900000000001,34.221
ID_N59C4J,34.0,500000.0,50000.0,200000.0,12.0,Low,25.391,45.654,80.69200000000001,33.285
ID_QX1UM5,46.0,8000.0,15000.0,35000.0,5.0,High,44.554,48.09100000000001,66.47800000000001,33.285
ID_XGYTBG,42.0,83334.0,700000.0,1000000.0,6.0,Low,24.732,44.974000000000004,81.20400000000001,33.285
ID_ZGZTE0,38.0,8000.0,4400.0,5000.0,3.0,Low,18.059,35.391000000000005,79.218,22.502
ID_W62W0D,21.0,240000.0,180000.0,2880000.0,3.0,Low,30.299,61.771,81.20400000000001,33.285
ID_RH5RKL,38.0,50000.0,1200000.0,2000000.0,10.0,High,30.299,54.13000000000001,87.09400000000001,33.285
ID_7LVV0K,33.0,10000.0,60000.0,2000.0,2.0,Medium,21.611,48.111000000000004,81.20400000000001,33.285
ID_2B1TS4,64.0,30.0,180.0,288.0,1.0,Low,22.278,34.216,115.53200000000001,34.221
ID_00ILU6,55.0,600.0,400.0,1000.0,15.0,Medium,49.462,48.77100000000001,115.19300000000001,33.285
ID_3FYTEM,40.0,280000.0,11000.0,20000.0,10.0,Low,29.754,45.63400000000001,81.20400000000001,35.157
ID_43UR4M,44.0,1100.0,80.0,750.0,4.0,Medium,16.058,50.478,80.24900000000001,22.502
ID_MQHO81,60.0,3.0,720.0,1800.0,4.0,Low,22.278,34.896,115.186,34.221
ID_VK94CL,28.0,20.0,480.0,720.0,2.0,Low,22.278,34.216,115.02000000000001,34.221
ID_N1M6U2,61.0,12000.0,270000.0,400000.0,2.0,Medium,38.987,48.236000000000004,65.108,35.157
ID_DL4JM0,30.0,22000.0,500.0,2000.0,3.0,Low,18.059,49.818,80.07600000000001,22.502
ID_9WRR51,36.0,12000.0,18000.0,500000.0,6.0,Medium,38.426,55.947,115.02000000000001,35.157
ID_JZXYVG,31.0,60.0,360.0,720.0,1.0,Low,32.192,39.13,115.53200000000001,34.221
ID_F7J5OL,45.0,60.0,960.0,3000.0,7.0,Low,38.979,34.896,115.70500000000001,34.221
ID_3RM6ZG,35.0,35000.0,700000.0,80000.0,8.0,Low,23.512,37.138000000000005,81.20400000000001,33.285
ID_2T4YUR,35.0,750000.0,450000.0,750000.0,4.0,Low,24.732,46.31400000000001,80.69200000000001,35.157
ID_KFL5XF,45.0,18000.0,3000.0,10000.0,0.0,Medium,31.525000000000002,46.77100000000001,115.53200000000001,33.285
ID_V2KGGH,36.0,50.0,96.0,720.0,11.0,Low,22.278,34.896,139.803,34.221
ID_EBQGBP,61.0,18000.0,9000.0,13000.0,30.0,High,38.987,47.896,53.111999999999995,13.591
ID_GGJWI9,34.0,150.0,480.0,600.0,3.0,Low,22.278,34.896,115.19300000000001,34.221
ID_YBOBPY,38.0,560.0,10800.0,18000.0,10.0,Low,38.979,43.392,115.19300000000001,34.221
ID_D7LG1E,45.0,600000.0,230000.0,550000.0,14.0,Low,24.732,46.31400000000001,80.69200000000001,33.285
ID_PASGPA,41.0,40000.0,85000.0,180000.0,4.0,Low,30.299,48.431000000000004,81.20400000000001,33.285
ID_16H700,21.0,12000.0,33000.0,487000.0,3.0,Low,25.966,46.31400000000001,75.31400000000001,35.157
ID_D4X4PZ,53.0,1000.0,2500.0,700.0,12.0,High,34.079,57.26700000000001,66.47800000000001,33.285
ID_WHMRIH,39.0,300.0,2500.0,6300.0,5.0,Medium,38.979,39.81,55.888,33.285
ID_TWY6H7,29.0,160000.0,80000.0,1920000.0,15.0,Low,23.512,47.431000000000004,81.20400000000001,35.157
ID_YSWV20,55.0,500000.0,150000.0,6200000.0,,Low,25.391,44.974000000000004,79.668,33.285
ID_7QUUSF,29.0,1500.0,11000.0,16000.0,4.0,Medium,40.321,33.489,115.53200000000001,33.285
ID_0AYVNX,40.0,20.0,360.0,600.0,10.0,Low,22.278,34.896,115.02000000000001,34.221
ID_QAM9YE,41.0,200.0,480.0,960.0,16.0,Medium,33.412,34.216,115.02000000000001,34.221
ID_UA4DQX,70.0,3000.0,1500.0,4500.0,5.0,Medium,20.513,34.536,79.56400000000001,23.438
ID_HEKQ8B,36.0,10.0,36.0,120.0,0.0,Low,33.412,26.400000000000002,115.02000000000001,34.221
ID_27JTRG,57.0,97.0,400.0,2000.0,12.0,Low,22.967,49.818,79.56400000000001,22.502
ID_GSQ0QQ,30.0,60.0,240.0,720.0,2.0,Low,38.979,34.216,115.02000000000001,34.221
ID_43H6XC,35.0,500000.0,300000.0,500000.0,4.0,Low,30.299,46.31400000000001,80.69200000000001,35.157
ID_GZ3FPX,55.0,100000.0,230000.0,400000.0,15.0,Low,24.732,44.974000000000004,80.69200000000001,33.285
ID_HT7UGV,31.0,1400.0,95.0,600.0,5.0,Low,20.513,34.536,80.07600000000001,23.438
ID_7MZAKG,60.0,700.0,1000.0,1200.0,3.0,Low,27.853,48.77100000000001,115.53200000000001,33.285
ID_SZRR1J,28.0,300.0,2760.0,3600.0,0.0,Low,38.979,34.896,115.02000000000001,34.221
ID_Z4UR2Y,61.0,3000.0,3000.0,4000.0,2.0,Low,44.554,48.09100000000001,115.70500000000001,35.157
ID_K7H01S,63.0,1000.0,1000.0,2000.0,1.0,Medium,13.604,47.751000000000005,80.07600000000001,22.502
ID_VZL5UQ,61.0,5000.0,21954.0,76243.0,2.0,Low,18.059,58.31399999999999,79.56400000000001,22.502
ID_Z7XU67,55.0,250.0,3000.0,6000.0,1.0,High,33.412,34.216,143.534,1.872
ID_287QMR,49.0,19800.0,150000.0,200000.0,2.0,Medium,25.421,27.555,79.218,23.438
ID_IFPWIO,66.0,2400.0,650.0,28800.0,15.0,Medium,27.853,32.809,115.53200000000001,33.285
ID_JU9F51,40.0,200.0,30.0,97.0,6.0,Medium,8.696,49.818,79.56400000000001,23.438
ID_FYROQ2,41.0,150.0,960.0,1200.0,8.0,Medium,22.278,39.81,66.99000000000001,34.221
ID_Q4RV92,27.0,150000.0,250000.0,900000.0,2.0,Low,24.732,44.974000000000004,80.69200000000001,35.157
ID_4FEGYY,73.0,2000.0,31200.0,72000.0,15.0,Medium,34.095,40.08,66.47800000000001,33.285
ID_5NIDD9,37.0,1440.0,4560.0,17280.0,9.0,Medium,32.192,34.556000000000004,31.79,34.221
ID_UWOSYL,42.0,300000.0,180000.0,120000.0,6.0,Low,29.079,45.63400000000001,81.20400000000001,33.285
ID_XPBRRN,63.0,1000.0,6000.0,12000.0,12.0,Low,38.987,39.4,115.53200000000001,35.157
ID_F92P2F,25.0,60.0,5000.0,60000.0,0.0,Low,33.412,34.896,115.02000000000001,34.221
ID_PXZQU3,30.0,2000.0,150.0,700.0,3.0,Medium,11.15,49.818,79.73700000000001,22.502
ID_DG4FQG,60.0,500.0,4800.0,10800.0,18.0,Medium,22.278,34.216,71.77300000000001,45.004
ID_4D8XER,61.0,1000.0,90.0,100.0,1.0,Low,20.513,34.536,79.56400000000001,23.438
ID_CAUM6C,44.0,100.0,840.0,3000.0,10.0,Low,33.412,34.216,115.02000000000001,34.221
ID_WR2V3T,26.0,90000.0,260000.0,450000.0,3.0,Low,30.299,45.654,81.20400000000001,33.285
ID_LTO4RQ,41.0,3500.0,20000.0,8000.0,5.0,Low,34.079,47.896,115.19300000000001,33.285
ID_IFNCRN,72.0,500.0,50000.0,90000.0,2.0,High,37.767,54.68200000000001,71.24000000000001,33.285
ID_93ENVR,82.0,1300.0,50.0,350.0,20.0,Medium,20.513,34.536,79.56400000000001,23.438
ID_SLEKFO,58.0,7000.0,860.0,5000.0,2.0,Low,20.513,34.536,79.218,22.502
ID_K5W405,45.0,3600.0,,,5.0,Medium,37.759,34.896,56.4,34.221
ID_HAK7MD,34.0,27000.0,3500.0,5000.0,0.0,Low,37.767,46.77100000000001,115.186,35.157
ID_O6YVPD,55.0,2800.0,250.0,600.0,10.0,Low,20.513,34.536,80.07600000000001,22.502
ID_4SX27D,36.0,3000.0,12000.0,72000.0,5.0,Low,27.853,48.77100000000001,115.02000000000001,35.157
ID_0MQOQ4,65.0,5000.0,12000.0,24000.0,10.0,Low,38.987,47.45100000000001,115.19300000000001,35.157
ID_VA97KZ,54.0,4000.0,2000.0,3000.0,1.0,Medium,20.513,40.11,79.218,22.502
ID_EJVOBV,32.0,100000.0,5000.0,90000.0,3.0,Low,30.299,48.77100000000001,80.69200000000001,33.285
ID_FJHOJA,46.0,97.0,450.0,1000.0,5.0,Medium,8.696,49.818,79.73700000000001,22.502
ID_FT2C4Z,58.0,120.0,,,16.0,Low,38.979,30.634,115.70500000000001,34.221
ID_5CITUF,37.0,600.0,850.0,1000.0,0.0,Medium,38.987,41.06,66.132,33.285
ID_SHQENG,35.0,30000.0,2300.0,5000.0,3.0,Medium,17.392,43.032000000000004,79.218,22.502
ID_RK1CTZ,35.0,18000.0,1600.0,3000.0,3.0,Low,25.421,50.478,79.218,22.502
ID_I4W6OZ,48.0,580.0,230.0,580.0,5.0,High,34.079,33.489,66.47800000000001,33.285
ID_OXXAOZ,24.0,350.0,2000.0,700.0,2.0,Low,17.392,34.536,79.56400000000001,22.502
ID_XBH3HS,25.0,140000.0,480000.0,720000.0,10.0,Low,27.853,48.111000000000004,80.69200000000001,33.285
ID_L5BQKM,35.0,380000.0,2000000.0,4500000.0,15.0,High,24.171,46.31400000000001,46.537000000000006,11.719
ID_FCA6R0,27.0,360000.0,3000000.0,4320000.0,,Low,24.732,45.654,81.20400000000001,33.285
ID_87Q19U,43.0,2200.0,2500.0,5000.0,3.0,Low,27.853,26.118000000000002,115.02000000000001,33.285
ID_2MROP2,31.0,2000.0,2310.0,4250.0,1.0,High,38.987,33.489,66.132,33.285
ID_ATV82H,20.0,1500.0,62.0,800.0,2.0,Medium,8.696,26.895000000000003,79.218,22.502
ID_ZV4W5N,63.0,168000.0,70000.0,168000.0,2.0,Low,20.391000000000002,45.63400000000001,80.69200000000001,35.157
ID_ZIN1A7,30.0,500.0,180.0,320.0,1.0,Medium,17.392,34.536,79.218,22.502
ID_32F93N,58.0,450000.0,1000000.0,5400000.0,20.0,Low,23.512,45.654,81.20400000000001,33.285
ID_DHGZZ0,50.0,7083.0,22000.0,25000.0,4.0,Low,22.945,40.08,115.53200000000001,33.285
ID_337OV9,47.0,2000.0,3000.0,4000.0,2.0,Low,40.321,56.587,115.02000000000001,33.285
ID_8K0HF3,39.0,1200.0,2700.0,4000.0,7.0,Low,27.853,48.77100000000001,115.53200000000001,37.028999999999996
ID_I77GNH,53.0,20.0,240.0,384.0,7.0,Low,22.278,39.81,115.53200000000001,34.221
ID_K0GET8,57.0,400.0,1000.0,2000.0,30.0,Low,26.633000000000003,47.45100000000001,115.02000000000001,33.285
ID_TVJTUU,43.0,6000.0,1000.0,6000.0,10.0,Medium,32.192,39.81,120.91000000000001,34.221
ID_04Z4VC,30.0,97.0,97.0,97.0,2.0,Medium,11.15,35.196000000000005,79.218,22.502
ID_39BMTH,71.0,2500.0,0.0,3000.0,15.0,Low,17.392,43.69200000000001,79.73700000000001,22.502
ID_N68BNI,36.0,56000.0,500000.0,1200000.0,9.0,Low,24.732,47.431000000000004,80.69200000000001,33.285
ID_0XT9VY,40.0,1500.0,12000.0,17000.0,5.0,Medium,34.079,49.896,66.47800000000001,33.285
ID_OP6XSA,43.0,35.0,1440.0,4320.0,3.0,Low,33.412,34.216,115.53200000000001,34.221
ID_ZJ29Y7,27.0,150000.0,80000.0,1800000.0,1.0,Low,29.079,45.654,81.20400000000001,36.092999999999996
ID_TRP0J4,34.0,3500.0,4500.0,6000.0,1.0,High,34.079,41.985,114.674,33.285
ID_0WEE80,27.0,840000.0,20000.0,10080000.0,4.0,Low,24.732,48.09100000000001,80.69200000000001,35.157
ID_Y1EYN7,27.0,50000.0,25000.0,45000.0,15.0,Low,25.421,50.478,79.56400000000001,22.502
ID_R1F554,63.0,200.0,1440.0,2400.0,18.0,Low,21.058,26.400000000000002,115.02000000000001,34.221
ID_QUA2F9,47.0,2000.0,3000.0,4500.0,0.0,Medium,20.513,34.536,78.194,23.438
ID_RX0B3C,54.0,516.0,464.0,300.0,8.0,Medium,20.513,35.196000000000005,79.56400000000001,23.438
ID_0ODWMQ,48.0,1000.0,1000.0,600.0,20.0,Low,34.095,40.720000000000006,115.02000000000001,33.285
ID_05OSTM,46.0,11000.0,14000.0,2000000.0,5.0,Low,24.732,45.654,80.69200000000001,35.157
ID_EQH11K,52.0,200.0,960.0,2400.0,2.0,Low,33.412,39.13,115.19300000000001,34.221
ID_9KCX61,33.0,1500000.0,200000.0,300000.0,15.0,Low,24.732,45.654,81.20400000000001,33.285
ID_L2U5CF,58.0,3000.0,975.0,2200.0,2.0,Low,27.853,41.400000000000006,114.674,33.285
ID_9YKRZ1,28.0,625000.0,25000.0,7500000.0,5.0,Low,24.732,45.654,80.69200000000001,36.092999999999996
ID_3LKMGS,51.0,9500.0,23000.0,88000.0,14.0,Medium,39.646,41.400000000000006,115.02000000000001,33.285
ID_YVWQJ8,38.0,2000000.0,3000000.0,2000000.0,5.0,Low,25.391,46.31400000000001,81.20400000000001,35.157
ID_EULJGQ,38.0,1300.0,4200.0,7800.0,2.0,Medium,49.462,48.77100000000001,66.132,33.285
ID_NUKOND,67.0,10000.0,78000.0,150000.0,23.0,Medium,34.079,47.896,66.47800000000001,35.157
ID_E6EU8U,31.0,200.0,3840.0,18000.0,2.0,Low,33.412,34.896,115.02000000000001,34.221
ID_N6O9JD,38.0,5400.0,6000.0,8500.0,2.0,Medium,34.079,24.798000000000002,114.674,33.285
ID_9WTDNA,20.0,28000.0,192000.0,280000.0,2.0,Low,24.732,48.77100000000001,81.20400000000001,35.157
ID_QR0U09,54.0,9000.0,7.0,97.0,8.0,Low,22.967,50.478,79.73700000000001,22.502
ID_DQBSXL,54.0,,,,27.0,Medium,38.987,47.896,110.32000000000001,35.157
ID_NGUHJJ,37.0,300.0,1800.0,3600.0,4.0,Medium,22.278,34.896,66.47800000000001,34.221
ID_WRRGUQ,32.0,110.0,960.0,4320.0,5.0,Low,22.278,34.896,115.02000000000001,34.221
ID_JY32HO,45.0,800.0,600.0,800.0,3.0,Low,44.554,48.09100000000001,115.53200000000001,35.157
ID_TUELS4,36.0,80.0,360.0,2400.0,3.0,Medium,22.278,39.81,66.47800000000001,34.221
ID_Y8FV2B,45.0,3000.0,1200.0,2800.0,2.0,Medium,44.554,40.08,66.99000000000001,35.157
ID_MT8QM7,60.0,100000.0,350000.0,50000.0,26.0,Low,36.541,48.77100000000001,81.20400000000001,33.285
ID_ERKNCM,30.0,100.0,1800.0,1200.0,3.0,Low,38.979,39.81,115.19300000000001,33.285
ID_YO6ILV,47.0,4500.0,4000.0,6000.0,0.0,Low,18.059,49.818,79.218,23.438
ID_LRZQ8B,32.0,2500.0,2000.0,10000.0,3.0,Medium,40.321,49.896,67.16300000000001,33.285
ID_9ITN7S,30.0,6000.0,1800.0,3000.0,4.0,Low,38.987,54.68200000000001,115.02000000000001,33.285
ID_QI9MQV,36.0,2000.0,3070.0,7200.0,2.0,Medium,27.853,41.400000000000006,66.99000000000001,33.285
ID_Z1XED6,31.0,120.0,1440.0,2880.0,0.0,Medium,38.979,39.81,115.53200000000001,34.221
ID_ZLA6OV,31.0,600.0,400.0,300.0,3.0,Low,17.392,34.536,79.73,22.502
ID_Q01YHY,42.0,5000.0,2500.0,7500.0,5.0,Low,44.554,41.400000000000006,115.02000000000001,35.157
ID_60AJBV,31.0,716000.0,6920000.0,8112000.0,1.0,Medium,20.391000000000002,45.654,81.20400000000001,33.285
ID_8X7GFL,62.0,900.0,,,47.0,Medium,37.759,34.896,104.94200000000001,33.285
ID_JR78IC,38.0,,,,5.0,Low,38.979,34.216,115.19300000000001,34.221
ID_8QDAG4,29.0,100.0,2640.0,3840.0,3.0,Low,21.058,39.13,115.02000000000001,33.285
ID_CQJUKU,30.0,10000.0,97.0,3000.0,1.0,Low,20.513,35.196000000000005,79.73,22.502
ID_U7S0KD,21.0,400000.0,15000.0,5200000.0,3.0,Low,23.512,45.654,80.69200000000001,35.157
ID_S3MGVV,40.0,350.0,3000.0,4200.0,4.0,Low,22.278,34.556000000000004,115.70500000000001,34.221
ID_9MVCU6,33.0,80000.0,7000.0,12000.0,2.0,Low,30.299,46.31400000000001,80.69200000000001,35.157
ID_CBFLUN,36.0,300.0,300.0,1700.0,6.0,Low,17.392,39.45,80.07600000000001,23.438
ID_OWP7NL,55.0,15000.0,350000.0,250000.0,1.0,Medium,38.987,47.896,115.02000000000001,56.723
ID_7W2SEH,37.0,8036.0,11000.0,19036.0,3.0,Low,38.987,48.77100000000001,115.02000000000001,35.157
ID_LBORIQ,50.0,3000.0,4000.0,10000.0,1.0,Medium,50.796,64.05300000000001,66.47800000000001,33.285
ID_4IVSOL,31.0,12500.0,7500.0,87500.0,7.0,Medium,38.987,33.489,115.02000000000001,33.285
ID_81SGBJ,65.0,240.0,3840.0,2304.0,2.0,Medium,22.278,39.13,115.02000000000001,34.221
ID_TQJ8CW,26.0,30000.0,12000.0,27000.0,2.0,Low,18.059,50.478,70.04,22.502
ID_249FB4,46.0,384000.0,1700000.0,4600000.0,12.0,Low,18.604,46.31400000000001,80.69200000000001,33.285
ID_3U1SWY,29.0,400.0,250.0,400.0,4.0,Low,20.513,35.196000000000005,79.56400000000001,22.502
ID_BGRXH5,36.0,10000.0,6000.0,8000.0,15.0,Low,27.853,45.654,81.20400000000001,35.157
ID_UYJMIC,41.0,25000.0,30000.0,1825000.0,21.0,Low,21.611,37.158,80.69200000000001,35.157
ID_879JMQ,32.0,320000.0,816000.0,3600000.0,8.0,Low,25.391,45.63400000000001,80.69200000000001,35.157
ID_J51KPS,50.0,1500000.0,300000.0,350000.0,6.0,Medium,30.299,55.92700000000001,100.969,35.157
ID_AXZX9S,46.0,30.0,960.0,5040.0,0.0,Low,22.278,34.896,115.02000000000001,34.221
ID_GRT4LB,24.0,650000.0,4500000.0,7000000.0,5.0,Low,30.299,57.26700000000001,81.20400000000001,35.157
ID_UD8M82,40.0,2400000.0,250000.0,1200000.0,21.0,Low,33.42,53.47,81.20400000000001,33.285
ID_TMNG9I,37.0,600.0,1800.0,7200.0,8.0,Low,38.979,34.896,115.02000000000001,34.221
ID_91AZHZ,29.0,3000.0,8000.0,13000.0,4.0,Low,38.987,57.26700000000001,115.19300000000001,35.157
ID_6L2A45,42.0,800.0,,,5.0,Low,33.412,34.216,115.02000000000001,34.221
ID_XTUYL0,21.0,460000.0,3000000.0,5500000.0,4.0,Low,24.732,45.654,81.20400000000001,33.285
ID_F57J2X,28.0,300.0,900.0,1400.0,1.0,Medium,44.554,32.809,114.674,33.285
ID_XBD07Q,27.0,0.0,200.0,700.0,8.0,Low,17.392,34.536,79.56400000000001,23.438
ID_XGD3UE,29.0,780000.0,8400000.0,9360000.0,2.0,Low,35.321,48.111000000000004,80.69200000000001,33.285
ID_16H5P5,38.0,500000.0,120000.0,200000.0,16.0,Low,24.732,46.31400000000001,80.69200000000001,33.285
ID_YNLAF0,43.0,781000.0,4000000.0,9200000.0,6.0,Low,25.966,46.31400000000001,80.69200000000001,33.285
ID_XE1HVL,36.0,10000.0,70000.0,80000.0,3.0,Low,25.391,44.974000000000004,81.20400000000001,33.285
ID_FXQWRW,36.0,50.0,240.0,2400.0,10.0,Low,21.058,26.060000000000002,115.02000000000001,34.221
ID_LLQHRK,20.0,405000.0,33750.0,4860000.0,5.0,Low,23.512,54.150000000000006,80.69200000000001,33.285
ID_P8BPG2,62.0,800.0,1200.0,280.0,8.0,Low,38.987,48.77100000000001,125.61000000000001,35.157
ID_BS7587,53.0,35000.0,143400.0,200000.0,9.0,High,38.987,49.21600000000001,115.02000000000001,13.591
ID_1DRWR2,52.0,80.0,240.0,960.0,15.0,Low,22.278,34.896,115.70500000000001,34.221
ID_AIMUE2,36.0,700.0,3600.0,6000.0,0.0,Low,33.412,34.896,115.53200000000001,34.221
ID_QW35F5,38.0,4500000.0,200000.0,1500000.0,10.0,Low,30.299,44.974000000000004,81.20400000000001,33.285
ID_2ZT15N,22.0,150.0,180.0,336.0,3.0,Low,21.058,34.216,115.02000000000001,34.221
ID_80ET40,40.0,3000000.0,7000000.0,18000000.0,12.0,Low,19.823999999999998,46.31400000000001,80.69200000000001,36.092999999999996
ID_NDXJN7,39.0,700.0,2860.0,1500.0,4.0,Low,44.554,57.26700000000001,115.53200000000001,33.285
ID_HG3SD2,36.0,340000.0,25000.0,75000.0,3.0,Low,33.42,45.654,80.69200000000001,33.285
ID_SR9G36,40.0,200.0,480.0,2400.0,3.0,Low,38.979,39.81,115.02000000000001,1.872
ID_RM7V9T,31.0,100.0,80.0,2160.0,5.0,Medium,38.979,34.216,54.864,34.221
ID_7SBFDG,54.0,800000.0,1200000.0,14400000.0,9.0,Medium,25.391,44.974000000000004,105.66900000000001,33.285
ID_A3Z5NC,52.0,3000.0,100.0,1000.0,10.0,Low,14.938,49.818,79.56400000000001,22.502
ID_5LXO6Q,35.0,1400.0,5700.0,8500.0,6.0,Low,38.987,56.587,115.02000000000001,33.285
ID_VVW8X1,39.0,3500.0,4200.0,6000.0,12.0,Low,33.412,26.400000000000002,115.02000000000001,34.221
ID_XNMJ5I,32.0,5000.0,18400.0,37400.0,5.0,Medium,44.554,40.08,77.06800000000001,33.285
ID_E2J51B,28.0,2000.0,60000.0,85000.0,1.0,Low,22.945,39.4,115.186,35.157
ID_JGZLMA,27.0,500.0,2800.0,4000.0,4.0,Low,27.853,32.169,115.53200000000001,35.157
ID_N5ZANE,50.0,13000.0,5000.0,10000.0,20.0,Low,18.059,35.391000000000005,79.56400000000001,22.502
ID_YM0WBG,61.0,9500.0,16000.0,24000.0,0.0,Low,38.987,40.08,114.674,33.285
ID_G1CJ8P,51.0,2000.0,10800.0,20000.0,5.0,Low,27.853,57.26700000000001,115.53200000000001,33.285
ID_E98WP9,48.0,4000.0,8000.0,1200.0,1.0,Low,38.987,49.21600000000001,114.674,35.157
ID_DL8LGH,66.0,1600.0,300.0,1000.0,18.0,Medium,11.15,34.536,79.56400000000001,22.502
ID_NWBHKV,31.0,300.0,1500.0,2800.0,5.0,Low,38.987,56.587,115.02000000000001,33.285
ID_S1L2WD,36.0,250.0,,,1.0,Medium,22.278,34.896,65.45400000000001,34.221
ID_O3U56K,44.0,280000.0,50000.0,3360000.0,,Low,25.391,48.77100000000001,80.69200000000001,33.285
ID_32Q0IW,39.0,2160000.0,840000.0,960000.0,4.0,High,22.27,54.150000000000006,72.19500000000001,33.285
ID_YUHQNW,61.0,600000.0,1800.0,6000.0,35.0,Low,33.412,34.896,115.19300000000001,34.221
ID_62E21T,45.0,3500000.0,900000.0,3000000.0,4.0,Low,30.299,45.654,80.69200000000001,35.157
ID_WJBD48,33.0,10000.0,8400.0,12000.0,1.0,Low,24.732,48.111000000000004,80.69200000000001,35.157
ID_ED9Q7G,36.0,450000.0,240000.0,5400000.0,8.0,Low,29.079,47.431000000000004,81.20400000000001,35.157
ID_RW9DKL,48.0,150.0,1200.0,1800.0,2.0,Low,21.058,39.81,115.70500000000001,34.221
ID_TCOYJ6,85.0,97.0,900.0,700.0,2.0,Medium,20.513,34.536,79.56400000000001,22.502
ID_R7O0Y7,43.0,150.0,1080.0,1800.0,7.0,Low,22.278,34.556000000000004,115.19300000000001,34.221
ID_WYEGPM,63.0,97.0,97.0,97.0,26.0,Low,18.059,49.818,79.73700000000001,22.502
ID_L90K3R,48.0,48000.0,40500.0,22000.0,14.0,Low,18.059,49.818,79.218,23.438
ID_5PRCPK,62.0,3000.0,600.0,700.0,0.0,Low,20.513,34.536,79.218,22.502
